Title,ID,Country,Year,"Technologies referenced","Technologies referenced id","Technologies used","Technologies used id",Topic,"Topic id",Sentiment,"Sentiment id"
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,"Free will",163,Protective,317
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,Identity,169,Helpful,98
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,Identity,169,Intrusive,209
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,Identity,169,Oppressive,107
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,Identity,169,Protective,317
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,Nature,175,Helpful,98
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,Nature,175,Intrusive,209
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,Nature,175,Oppressive,107
"... som duften av en drøm...",1982,Norway,2020,"Virtual reality",147,,,Nature,175,Protective,317
"10.000 Moving Cities – Same but Different, VR",210,Switzerland,2016,Cameraphone,154,"Virtual reality",147,City,311,Overwhelming,188
"10.000 Moving Cities – Same but Different, VR",210,Switzerland,2016,Cameraphone,154,"Virtual reality",147,"Social Media",177,Overwhelming,188
"10.000 Moving Cities – Same but Different, VR",210,Switzerland,2016,Webcams,153,"Virtual reality",147,City,311,Overwhelming,188
"10.000 Moving Cities – Same but Different, VR",210,Switzerland,2016,Webcams,153,"Virtual reality",147,"Social Media",177,Overwhelming,188
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,AI,168,Flawed,208
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,AI,168,Intrusive,209
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,AI,168,Subversive,210
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,Identity,169,Flawed,208
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,Identity,169,Intrusive,209
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,Identity,169,Subversive,210
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,Playful,170,Flawed,208
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,Playful,170,Intrusive,209
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,Playful,170,Subversive,210
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,"Social Media",177,Flawed,208
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,"Social Media",177,Intrusive,209
"15 minutes of biometric fame",1572,Netherlands,2011,,,"Facial recognition",7,"Social Media",177,Subversive,210
"17 Cities",1784,Canada,2008,,,"Surveillance cameras",80,Surveillance,52,Creepy,327
"17 Cities",1784,Canada,2008,,,"Surveillance cameras",80,Surveillance,52,Intimate,100
"17 Cities",1784,Canada,2008,,,"Surveillance cameras",80,Surveillance,52,Intrusive,209
"17 Cities",1784,Germany,2008,,,"Surveillance cameras",80,Surveillance,52,Creepy,327
"17 Cities",1784,Germany,2008,,,"Surveillance cameras",80,Surveillance,52,Intimate,100
"17 Cities",1784,Germany,2008,,,"Surveillance cameras",80,Surveillance,52,Intrusive,209
"17 Cities",1784,Netherlands,2008,,,"Surveillance cameras",80,Surveillance,52,Creepy,327
"17 Cities",1784,Netherlands,2008,,,"Surveillance cameras",80,Surveillance,52,Intimate,100
"17 Cities",1784,Netherlands,2008,,,"Surveillance cameras",80,Surveillance,52,Intrusive,209
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Dangerous,129
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Exciting,97
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Protective,317
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Wondrous,325
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Animals,200,Dangerous,129
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Animals,200,Exciting,97
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Animals,200,Protective,317
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Animals,200,Wondrous,325
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,City,311,Dangerous,129
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,City,311,Exciting,97
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,City,311,Protective,317
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,City,311,Wondrous,325
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Nature,175,Dangerous,129
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Nature,175,Exciting,97
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Nature,175,Protective,317
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Nature,175,Wondrous,325
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Robots/androids,51,Dangerous,129
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Robots/androids,51,Exciting,97
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Robots/androids,51,Protective,317
"2.0 (2018)",2362,India,2018,"AI (General Purpose Artificial Intelligence)",152,,,Robots/androids,51,Wondrous,325
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,AI,168,Dangerous,129
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,AI,168,Exciting,97
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,AI,168,Protective,317
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,AI,168,Wondrous,325
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Animals,200,Dangerous,129
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Animals,200,Exciting,97
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Animals,200,Protective,317
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Animals,200,Wondrous,325
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,City,311,Dangerous,129
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,City,311,Exciting,97
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,City,311,Protective,317
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,City,311,Wondrous,325
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Nature,175,Dangerous,129
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Nature,175,Exciting,97
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Nature,175,Protective,317
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Nature,175,Wondrous,325
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Robots/androids,51,Dangerous,129
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Robots/androids,51,Exciting,97
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Robots/androids,51,Protective,317
"2.0 (2018)",2362,India,2018,"Augmented reality",74,,,Robots/androids,51,Wondrous,325
"2.0 (2018)",2362,India,2018,Biometrics,9,,,AI,168,Dangerous,129
"2.0 (2018)",2362,India,2018,Biometrics,9,,,AI,168,Exciting,97
"2.0 (2018)",2362,India,2018,Biometrics,9,,,AI,168,Protective,317
"2.0 (2018)",2362,India,2018,Biometrics,9,,,AI,168,Wondrous,325
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Animals,200,Dangerous,129
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Animals,200,Exciting,97
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Animals,200,Protective,317
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Animals,200,Wondrous,325
"2.0 (2018)",2362,India,2018,Biometrics,9,,,City,311,Dangerous,129
"2.0 (2018)",2362,India,2018,Biometrics,9,,,City,311,Exciting,97
"2.0 (2018)",2362,India,2018,Biometrics,9,,,City,311,Protective,317
"2.0 (2018)",2362,India,2018,Biometrics,9,,,City,311,Wondrous,325
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Nature,175,Dangerous,129
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Nature,175,Exciting,97
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Nature,175,Protective,317
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Nature,175,Wondrous,325
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Robots/androids,51,Dangerous,129
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Robots/androids,51,Exciting,97
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Robots/androids,51,Protective,317
"2.0 (2018)",2362,India,2018,Biometrics,9,,,Robots/androids,51,Wondrous,325
"2.0 (2018)",2362,India,2018,Camera,206,,,AI,168,Dangerous,129
"2.0 (2018)",2362,India,2018,Camera,206,,,AI,168,Exciting,97
"2.0 (2018)",2362,India,2018,Camera,206,,,AI,168,Protective,317
"2.0 (2018)",2362,India,2018,Camera,206,,,AI,168,Wondrous,325
"2.0 (2018)",2362,India,2018,Camera,206,,,Animals,200,Dangerous,129
"2.0 (2018)",2362,India,2018,Camera,206,,,Animals,200,Exciting,97
"2.0 (2018)",2362,India,2018,Camera,206,,,Animals,200,Protective,317
"2.0 (2018)",2362,India,2018,Camera,206,,,Animals,200,Wondrous,325
"2.0 (2018)",2362,India,2018,Camera,206,,,City,311,Dangerous,129
"2.0 (2018)",2362,India,2018,Camera,206,,,City,311,Exciting,97
"2.0 (2018)",2362,India,2018,Camera,206,,,City,311,Protective,317
"2.0 (2018)",2362,India,2018,Camera,206,,,City,311,Wondrous,325
"2.0 (2018)",2362,India,2018,Camera,206,,,Nature,175,Dangerous,129
"2.0 (2018)",2362,India,2018,Camera,206,,,Nature,175,Exciting,97
"2.0 (2018)",2362,India,2018,Camera,206,,,Nature,175,Protective,317
"2.0 (2018)",2362,India,2018,Camera,206,,,Nature,175,Wondrous,325
"2.0 (2018)",2362,India,2018,Camera,206,,,Robots/androids,51,Dangerous,129
"2.0 (2018)",2362,India,2018,Camera,206,,,Robots/androids,51,Exciting,97
"2.0 (2018)",2362,India,2018,Camera,206,,,Robots/androids,51,Protective,317
"2.0 (2018)",2362,India,2018,Camera,206,,,Robots/androids,51,Wondrous,325
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,AI,168,Dangerous,129
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,AI,168,Exciting,97
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,AI,168,Protective,317
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,AI,168,Wondrous,325
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Animals,200,Dangerous,129
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Animals,200,Exciting,97
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Animals,200,Protective,317
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Animals,200,Wondrous,325
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,City,311,Dangerous,129
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,City,311,Exciting,97
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,City,311,Protective,317
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,City,311,Wondrous,325
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Nature,175,Dangerous,129
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Nature,175,Exciting,97
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Nature,175,Protective,317
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Nature,175,Wondrous,325
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Robots/androids,51,Dangerous,129
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Robots/androids,51,Exciting,97
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Robots/androids,51,Protective,317
"2.0 (2018)",2362,India,2018,Cameraphone,154,,,Robots/androids,51,Wondrous,325
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,AI,168,Dangerous,129
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,AI,168,Exciting,97
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,AI,168,Protective,317
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,AI,168,Wondrous,325
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Animals,200,Dangerous,129
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Animals,200,Exciting,97
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Animals,200,Protective,317
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Animals,200,Wondrous,325
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,City,311,Dangerous,129
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,City,311,Exciting,97
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,City,311,Protective,317
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,City,311,Wondrous,325
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Nature,175,Dangerous,129
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Nature,175,Exciting,97
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Nature,175,Protective,317
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Nature,175,Wondrous,325
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Robots/androids,51,Dangerous,129
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Robots/androids,51,Exciting,97
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Robots/androids,51,Protective,317
"2.0 (2018)",2362,India,2018,"Emotion recognition",91,,,Robots/androids,51,Wondrous,325
"2.0 (2018)",2362,India,2018,Holograms,1339,,,AI,168,Dangerous,129
"2.0 (2018)",2362,India,2018,Holograms,1339,,,AI,168,Exciting,97
"2.0 (2018)",2362,India,2018,Holograms,1339,,,AI,168,Protective,317
"2.0 (2018)",2362,India,2018,Holograms,1339,,,AI,168,Wondrous,325
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Animals,200,Dangerous,129
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Animals,200,Exciting,97
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Animals,200,Protective,317
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Animals,200,Wondrous,325
"2.0 (2018)",2362,India,2018,Holograms,1339,,,City,311,Dangerous,129
"2.0 (2018)",2362,India,2018,Holograms,1339,,,City,311,Exciting,97
"2.0 (2018)",2362,India,2018,Holograms,1339,,,City,311,Protective,317
"2.0 (2018)",2362,India,2018,Holograms,1339,,,City,311,Wondrous,325
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Nature,175,Dangerous,129
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Nature,175,Exciting,97
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Nature,175,Protective,317
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Nature,175,Wondrous,325
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Robots/androids,51,Dangerous,129
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Robots/androids,51,Exciting,97
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Robots/androids,51,Protective,317
"2.0 (2018)",2362,India,2018,Holograms,1339,,,Robots/androids,51,Wondrous,325
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,AI,168,Dangerous,129
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,AI,168,Exciting,97
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,AI,168,Protective,317
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,AI,168,Wondrous,325
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Animals,200,Dangerous,129
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Animals,200,Exciting,97
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Animals,200,Protective,317
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Animals,200,Wondrous,325
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,City,311,Dangerous,129
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,City,311,Exciting,97
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,City,311,Protective,317
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,City,311,Wondrous,325
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Nature,175,Dangerous,129
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Nature,175,Exciting,97
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Nature,175,Protective,317
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Nature,175,Wondrous,325
"2.0 (2018)",2362,India,2018,"Non-Visible Spectrum",207,,,Robots/androids,51,Dangerous,129
